scores,logfoldchanges,pvals,pvals_adj,genes,stable_logfoldchange
4.2909694,0.39959347,1.7789503553670253e-05,0.0035626519446024223,ZNF710,0.024917126
4.277607,-0.748139,1.8891331525189628e-05,0.0037368908120655776,ELF2,0.026054133
4.2544627,,2.095517738444765e-05,0.004101335159555195,GNG7,0.024976796
4.254111,0.53011847,2.0988130798207585e-05,0.004101335159555195,TNFRSF1B,0.038769152
4.249332,-0.4405022,2.1440918195230272e-05,0.004140228629030367,TAPT1-AS1,0.025759365
4.2493,,2.1443977950192948e-05,0.004140228629030367,SLC39A10,0.02839123
4.2430344,-0.30852038,2.2051782000413205e-05,0.004207192941061083,PHACTR1,0.022956816
4.226715,-0.5669116,2.3712780847234778e-05,0.004497477605043476,KANSL1L,0.02540117
4.2135444,0.6295425,2.5139417352240198e-05,0.004740176805194624,ITGAX,0.045299403
4.205057,1.1728431,2.6101630360442114e-05,0.004892993416928692,NOTCH2,0.032598175
4.203075,,2.6331319868468585e-05,0.004907518766005969,MB21D2,0.03714927
4.1897607,-0.4020112,2.7924878046128432e-05,0.005174608292191489,KLHL24,0.026059708
4.168902,0.7187085,3.060704769658017e-05,0.00563921736503334,CPVL,0.04685706
4.1615977,0.75318694,3.160289778167037e-05,0.0057896149612181695,OTULINL,0.05117375
4.158113,,3.2088716287152945e-05,0.005845403837551821,SESN3,0.02913605
4.134521,0.6444579,3.55695369113176e-05,0.006407087031461528,CD86,0.046693224
4.1246114,-0.7740988,3.713612623978155e-05,0.0066521117686070925,ARMH4,0.02609315
4.1175785,0.760872,3.828740167054036e-05,0.006820445812504049,SKIL,0.033297468
4.110338,,3.9508041515032563e-05,0.006964827410485641,CNOT6L,0.027903972
4.11021,0.6789802,3.952992637530231e-05,0.006964827410485641,AXL,0.04156976
4.0968637,,4.187851881852667e-05,0.00733852762100954,KDM3A,0.03049169
4.0951695,1.4391843,4.2185963367602254e-05,0.0073524433343870235,FAM49A,0.026861103
4.086826,0.95150274,4.373147725927596e-05,0.007541846815304547,WNT2B,0.04270958
4.086778,-0.6609352,4.37405128078017e-05,0.007541846815304547,UBE2R2,0.025081929
4.072297,0.49356633,4.6551786082016735e-05,0.007928083824494956,ENTPD1,0.03329461
4.071466,,4.671823114021777e-05,0.007928083824494956,AGPAT5,0.03047165
4.060501,-0.6207503,4.896753254522468e-05,0.0082311763375725,MTA3,0.025717298
4.0590944,2.0714254,4.92633934178214e-05,0.0082311763375725,RIN2,0.023827435
4.0590625,0.5829846,4.927013718176014e-05,0.0082311763375725,RASSF8,0.024398087
4.040042,1.1094922,5.34416505277909e-05,0.008871502451406445,SDCBP,0.039757445
4.039115,1.8472242,5.365328840443683e-05,0.008871502451406445,UVRAG,0.026196344
4.01076,0.8970747,6.0523641523470735e-05,0.009905907480412523,STAT6,0.0492922
4.0044465,2.0518281,6.216290012619308e-05,0.01012282014529719,LPCAT1,0.04832722
3.9958792,0.3648667,6.445462272921669e-05,0.010443268345015747,SLC4A7,0.02304788
3.9903169,0.6242853,6.598510171352356e-05,0.010583845822547438,MYOF,0.04334308
3.989038,1.0601699,6.63417658245887e-05,0.010583845822547438,HLA-DPB1,0.06224217
3.9855058,3.5448153,6.73365558638275e-05,0.010583845822547438,PDE4A,0.04082849
3.9850903,,6.745451364147744e-05,0.010583845822547438,DENND11,0.026924405
3.9826286,,6.815720543764132e-05,0.010583845822547438,STRBP,0.025212912
3.9825807,0.53118217,6.817096277271922e-05,0.010583845822547438,SOCS6,0.029044192
3.9824848,0.76702666,6.819848532574894e-05,0.010583845822547438,PHF20,0.025587711
3.982213,-0.071483895,6.82765230000269e-05,0.010583845822547438,DNM3,0.028246539
3.9787767,0.57290024,6.927078984020308e-05,0.010686593668984057,SSH1,0.027948169
3.9737418,0.5920294,7.075227395798614e-05,0.010863169377273083,GPRIN3,0.034747086
3.9672525,2.10124,7.270598403600432e-05,0.011057825675815506,ELL2,0.021310596
3.963736,0.7285139,7.378585077519277e-05,0.011169376462650423,APMAP,0.03708876
3.950182,,7.809183383872347e-05,0.011711232550985865,HSPH1,0.027374195
3.9456105,1.6709702,7.959690008340013e-05,0.011881679858282734,AC008105.3,0.050026976
3.944236,1.1171696,8.0054808240771e-05,0.011894963972844145,SRRM2,0.020624116
3.9429252,,8.049373656798404e-05,0.011905319028263806,AC068587.4,0.02563992
3.9406717,-0.67897165,8.12538026520101e-05,0.011939409620869099,LRCH3,0.024541138
3.9395208,-0.2143976,8.164453306651273e-05,0.011939409620869099,ALCAM,0.025255162
3.9389613,-0.94219023,8.183511231002298e-05,0.011939409620869099,PKD2,0.024463018
3.922802,,8.752512193760529e-05,0.012712038318172105,VPS13D,0.02176722
3.9181826,1.0994877,8.921910798676061e-05,0.01285089015641441,SLC43A2,0.035247814
3.9180229,0.84216034,8.927827420019314e-05,0.01285089015641441,INPP4A,0.024748247
3.9084325,0.3437463,9.289686146306561e-05,0.01331232668512722,MBNL1,0.012094577
3.8885808,3.1141322,0.00010083206177393853,0.014385522866270355,UBXN2B,0.029195378
3.8799818,0.56038034,0.00010446432516817489,0.014772996650866066,SAMSN1,0.04041816
3.8750746,1.5905149,0.00010659198762749407,0.01500805876451219,LGMN,0.03947885
3.866939,0.8867236,0.00011020996112161752,0.015449999028018755,OLR1,0.05893243
3.8615365,-1.75953,0.0001126761414664092,0.01572734558139148,UBE2D3,0.021962533
3.8579082,1.0240849,0.00011436154267639954,0.015893789743599788,CREBL2,0.03438574
3.8476148,-0.3739154,0.00011927338294121927,0.016364815685845673,CCNH,0.021740623
3.837689,0.8769334,0.00012419764982524425,0.016919748897626565,HLA-DRB1,0.055354763
3.8373532,,0.00012436747476157604,0.016919748897626565,TBC1D5,0.017589523
3.833869,,0.00012614339787973174,0.017089250327042817,ADAM10,0.023515292
3.8237033,,0.00013146210658825533,0.017661386261354654,IRS2,0.02433907
3.8095417,1.0993694,0.00013922458100451744,0.01862663139140521,TRAK1,0.021807369
3.778981,0.46970597,0.00015747140637313847,0.02089444673123088,HIF1A,0.019569011
3.7699184,0.5791731,0.0001633009809860909,0.021579153811207084,SWAP70,0.029233804
3.7650273,,0.00016653086788716594,0.021827051923926387,CYTH1,0.022397278
3.7629654,-0.10715155,0.0001679104145857261,0.02191876719630594,SIK3,0.032017972
3.753775,0.7307679,0.0001741913429200919,0.022646981732953722,ST3GAL1,0.029131332
3.7387183,,0.00018496087898747728,0.02395057679194068,CCNI,0.025754465
3.7299912,-0.43989873,0.00019148647376921528,0.02469639349496323,AUTS2,0.02469026
3.7247007,0.6726758,0.0001955471696057609,0.025056434309821494,SRGN,0.04621078
3.724333,2.7473485,0.00019583231852107484,0.025056434309821494,MLLT6,0.027035473
3.7034264,0.76173264,0.00021270694371436434,0.027107944609416006,GRAMD1B,0.02388901
3.7022915,0.59524345,0.00021366090994627166,0.027122317792904086,RAP1A,0.021429552
3.699846,,0.0002157303139806733,0.027277617700701366,NEK7,0.023591768
3.6932926,0.966702,0.0002213689480344437,0.02788124606044753,TIMP2,0.024335349
3.6827116,,0.000230766216328406,0.02886485022289819,CORO1C,0.024663886
3.6824877,0.7539088,0.00023096893457518635,0.02886485022289819,RASAL2,0.02165744
3.6789074,,0.00023423524122031996,0.02904787262564145,SNX27,0.025081929
3.6743522,-0.65764886,0.00023845370629682283,0.029345278061559,PIK3C3,0.022777889
3.6727378,,0.00023996570175673115,0.02941906510168168,RALGAPA2,0.020793138
3.662684,0.30074406,0.00024958630195997817,0.03048261793218021,ABCC4,0.021658964
3.654916,-1.4690565,0.00025726619453148486,0.031302014755768555,PIK3CA,0.023461483
3.648075,0.815955,0.0002642125154593503,0.032026331338179816,TMEM65,0.024497176
3.6251225,0.54175067,0.0002888245237639092,0.034878536028912825,EPB41,0.026168816
3.619672,-0.3189398,0.0002949766089255582,0.035488547767114825,CDK19,0.021067906
3.616619,2.5296218,0.0002984759120515515,0.03577605513858058,HSPA1A,0.02515038
3.6143177,0.7047634,0.00030113979500892503,0.035961668186936184,RASSF3,0.03938815
3.5938904,-0.5861136,0.00032577685654701995,0.03827525996530776,ATG4C,0.021787887
3.5929475,-0.50370014,0.00032695859035887504,0.03827525996530776,JAK1,0.021240268
3.5917008,5.6667547,0.0003285270408227796,0.03827525996530776,CCNY,0.020843824
3.5910294,2.4101417,0.00032937450480139763,0.03827525996530776,AP001977.1,0.04172231
3.5897667,-0.45255682,0.00033097408989172264,0.03827525996530776,CLASP1,0.021407863
3.5895908,0.9580262,0.00033119739262230146,0.03827525996530776,SYT6,0.054363027
3.5870175,-1.1912098,0.00033448190718083574,0.038516786190113166,PCSK5,0.02454621
3.5751097,-0.99794954,0.00035008112118147596,0.03988574413517431,PTP4A2,0.022065684
3.562083,-1.1712291,0.00036792402366044567,0.04162447121011842,MAP4K4,0.021180782
3.5593019,0.8788182,0.0003718419731364987,0.04192063195748297,GRK5,0.031658467
3.5559933,-1.6623063,0.00037655377658184143,0.042303914349576005,ZMIZ1,0.021742487
3.554411,-0.21358606,0.0003788269228982866,0.04241151553822727,FNBP1,0.023410382
3.5399776,-0.22200267,0.0004001609697659261,0.044644948609559705,GAB1,0.022908574
3.5371325,-0.2215354,0.0004044966393181047,0.04486192456433015,ZBTB20,0.02815732
3.5368767,0.73522455,0.00040488850442638944,0.04486192456433015,SMURF2,0.024286646
3.534655,-0.52750534,0.0004083077863674699,0.0450858491638573,YPEL2,0.02143616
3.524042,-1.1350827,0.00042501699759162087,0.046763709928745054,SLC38A2,0.021655915
3.5231788,0.6995938,0.0004264035827637331,0.046763709928745054,FMNL1,0.046213612
3.5206053,-1.7338587,0.00043056277159472225,0.04683875906052434,FCHO1,0.02380206
3.5153148,1.4791051,0.0004392329074542417,0.04752411622499032,AC008050.1,0.03665859
3.5101042,,0.00044793114774410183,0.0483031571796424,FOXO3,0.02238407
3.5036309,-0.61991096,0.00045896117810536886,0.04932761755217136,PPA2,0.021847008
3.4979725,0.6622188,0.0004688092949659156,0.05021866477603328,LINC01141,0.045728672
3.495527,0.5383634,0.00047312640227923123,0.050509662008580515,PFKFB3,0.020251585
3.4921067,-1.2726521,0.00047922694657091634,0.050828008020677815,KLC1,0.02135906
3.488766,1.1608573,0.00048525570593275624,0.051143329589969116,FAM118A,0.032186173
3.4870718,-0.78304803,0.0004883403181878796,0.051143329589969116,ZMYM2,0.020341292
3.48696,-2.2000554,0.0004885446612818437,0.051143329589969116,SESN1,0.022161884
3.4797192,-1.6323925,0.0005019394237459684,0.052375510808547764,SAFB2,0.022240635
3.4705606,0.5030457,0.0005193730373752023,0.054019822077705316,MCF2L,0.022695104
3.4679873,0.96146685,0.0005243721033928831,0.054364404275552176,MYH9,0.026155135
3.466133,0.5163552,0.000528001669313688,0.054410324233998865,PPARD,0.025552906
3.463528,-0.28096902,0.0005331414102968023,0.054745472905094884,PPM1B,0.021230439
3.459404,-0.41207847,0.0005413720908147794,0.055414159759177566,NBEA,0.021266365
3.4394245,-0.46549204,0.0005829523384782519,0.059293792585344715,KIF13B,0.019914748
3.434853,0.90866506,0.0005928749297722483,0.06011341622844843,RGS12,0.021766374
3.4310331,1.8815141,0.000601287233921554,0.060775248537093006,PELI2,0.023272127
3.4268453,-2.1518202,0.0006106366587319041,0.061512829996930536,TAPT1,0.023034507
3.426062,0.6900567,0.0006124001621751916,0.061512829996930536,GLDN,0.019323993
3.423217,0.973525,0.0006188463147508076,0.06196727244257854,RGL3,0.038659655
3.4211552,0.74365205,0.0006235573604177424,0.06224569650758287,DHRS3,0.033351917
3.4198766,0.57565486,0.0006264956792922056,0.06234598823277341,KCNQ1,0.041681208
3.4179265,,0.0006310014257879083,0.06247880870661629,PDCD4,0.025189927
3.4176228,0.9914696,0.0006317058474198093,0.06247880870661629,ATP10D,0.02528085
3.4149694,0.28153744,0.0006378914581696886,0.062705897212699,MED13L,0.010559179
3.407713,,0.0006550976721767909,0.06420156305166039,ZEB1,0.02177874
3.403717,0.07147835,0.000664755755717876,0.06495066615639841,ABR,0.004707902
3.401959,,0.0006690471139643957,0.0649761629384157,RLF,0.021406507
3.400712,0.8475276,0.0006721056689609335,0.0650771864393615,LPAR5,0.057793297
3.3966203,,0.0006822355886522319,0.06586024576321531,ERGIC1,0.023323234
3.391202,-2.4353478,0.0006958682893345954,0.06697576493437421,SUZ12,0.022972388
3.3854318,0.394305,0.0007106637691593488,0.06819622591965739,MANBA,0.020856878
3.379342,0.7722132,0.0007265956093340814,0.06951816685981836,NFIC,0.021198407
3.3751063,0.7970692,0.0007378717687398631,0.07038816402212841,CHD1,0.021568153
3.3711584,2.2652743,0.0007485281488035184,0.07119407994652462,ZNF516,0.023886811
3.3691764,0.5288224,0.0007539316320516429,0.07128744167812645,REL,0.030987164
3.3594425,-0.39789292,0.0007809994322448927,0.07333418282082979,KMT2A,0.021742824
3.3589468,,0.0007824011069182598,0.07333418282082979,KHDRBS1,0.022295674
3.3535604,-0.93517786,0.000797790073262192,0.07455984154258799,MINK1,0.02180449
3.3434906,1.1977683,0.0008273147373216833,0.07709569096954635,CERK,0.031811062
3.3403418,0.7306299,0.000836753079086388,0.07775051737458907,PECAM1,0.048174366
3.3378804,-0.7952135,0.0008442007258608757,0.07812322447642477,HOOK3,0.020241579
3.337417,-0.7162986,0.0008456100655110331,0.07812322447642477,PTPRM,0.020096404
3.3352911,-0.78475493,0.0008521015855087455,0.07849803263302423,LINC01578,0.021259248
3.3282583,-0.6648951,0.0008739081041216262,0.08011381269747789,NPEPPS,0.020660227
3.3280344,1.8917347,0.0008746103671963594,0.08011381269747789,FER,0.01854081
3.3253973,1.0604104,0.0008829265541958942,0.08047860764582394,UBAC2,0.023364523
3.323591,1.7976867,0.0008886641096183059,0.08071323066598039,NUAK1,0.022046207
3.3194673,1.4027238,0.0009018937971560324,0.0814559151308178,SHMT1,0.028862815
3.317693,0.16922046,0.0009076416074494205,0.08174605684075885,INPP5D,0.012424377
3.3092697,,0.0009353968632222845,0.08377778072465589,ZBTB1,0.021987602
3.30497,3.0234485,0.0009498653455137986,0.08483797322825876,NOL4L,0.023143167
3.3020132,-0.78057843,0.0009599357981035631,0.08550057993992592,RBM5,0.020764997
3.294453,,0.000986134846904586,0.08759213737946162,BMPR2,0.0213372
3.290457,1.4008012,0.0010002480738731299,0.08860164463156958,CDC42SE2,0.020733634
3.2890184,-1.5473831,0.0010053744455028142,0.08881082790072349,LMO7,0.022927362
3.2882512,0.14875372,0.001008118444675272,0.08881082790072349,MEF2C,0.009884643
3.2861733,0.62505484,0.001015584961397649,0.08922481174480762,OGFRL1,0.023945676
3.28157,0.4602707,0.0010323088326223086,0.09044764589739428,ANKRD11,0.016759839
3.276695,-0.91728455,0.0010502974818668788,0.09177436777190724,DUSP16,0.02040115
3.2746332,,0.0010579927156663296,0.09210979614465319,HNRNPH3,0.022221161
3.2741377,1.0906104,0.0010598497152766906,0.09210979614465319,STK38L,0.0262438
3.2583938,-0.65612173,0.0011204482246971528,0.09685418795954504,WSB1,0.020697016
3.2570353,0.74807733,0.0011258249251638907,0.09705875150283243,NFATC3,0.019256962
3.2549732,1.8773953,0.0011340304447061708,0.09750544967642952,KDM2B,0.021922728
3.2403162,1.0270735,0.0011939719585039859,0.10211468927863133,ARRB1,0.02155409
3.230838,-0.7475936,0.0012342789468748722,0.10500489731948945,PSME4,0.020291267
3.2259629,0.68736035,0.0012554961219556238,0.10652884594793467,PLCB2,0.04650906
3.220177,2.4078884,0.0012811153234137942,0.10816366212274198,PDE9A,0.025759365
3.2187703,-1.303459,0.00128741568565191,0.1083815768994113,BRWD1,0.018359637
3.2172678,-0.60955215,0.0012941772001936237,0.10866707152563285,MYO18A,0.020422855
3.216133,-0.18527567,0.0012993060129428229,0.1087866108636863,CDC14B,0.020035347
3.212265,-2.9471292,0.0013169285856350888,0.10972022838923041,CLK1,0.02026515
3.2113378,2.0630095,0.001321184815407318,0.10979113918344885,PTPN14,0.030450433
3.2090843,0.15771721,0.0013315848481070776,0.11037092611186762,MAML3,0.010262422
3.2050724,-0.34515262,0.0013502854980678468,0.11134847906445418,TMEM14B,0.019357933
